home/gk_0,home/df_0,home/df_1,home/df_2,home/df_3,home/df_4,home/mf_0,home/mf_1,home/mf_2,home/mf_3,home/mf_4,home/fw_0,home/fw_1,home/fw_2,away/gk_0,away/df_0,away/df_1,away/df_2,away/df_3,away/mf_0,away/mf_1,away/mf_2,away/mf_3,away/mf_4,away/fw_0,away/fw_1,away/fw_2,home/name,away/name,home_result,season
154506.0,171099.0,54484.0,162651.0,85624.0,,43250.0,45268.0,442335.0,,,78007.0,475168.0,230251.0,107265.0,232980.0,83428.0,83312.0,232937.0,212723.0,235546.0,212325.0,215476.0,,432735.0,57127.0,,Watford,Norwich City,lose,2021/22
17745.0,220627.0,218031.0,155569.0,244619.0,,201666.0,166989.0,172780.0,215413.0,219352.0,245419.0,,,215059.0,179268.0,110735.0,78916.0,111478.0,243016.0,60307.0,243505.0,235382.0,,115382.0,116216.0,,Leicester City,Brighton and Hove Albion,draw,2021/22
109745.0,204727.0,102380.0,51090.0,41328.0,,85955.0,91651.0,184341.0,,,66749.0,209046.0,124183.0,37915.0,173904.0,93264.0,199584.0,115556.0,87835.0,132015.0,157668.0,184349.0,,78830.0,194252.0,,Chelsea,Tottenham Hotspur,win,2021/22
149065.0,94147.0,214048.0,107613.0,,,111291.0,171317.0,200402.0,151589.0,,102057.0,200600.0,222564.0,225321.0,192895.0,198869.0,226597.0,58822.0,167199.0,223340.0,184029.0,444145.0,84450.0,59966.0,,,Wolverhampton Wanderers,Arsenal,lose,2021/22
121160.0,171314.0,97299.0,121145.0,146941.0,,220566.0,61366.0,165809.0,,,103955.0,103025.0,209244.0,154561.0,231065.0,61810.0,191866.0,,194010.0,128295.0,207283.0,428580.0,226956.0,174932.0,205836.0,,Manchester City,Brentford,win,2021/22
437495.0,66588.0,193645.0,149915.0,,,443967.0,80179.0,87873.0,72222.0,,219961.0,173821.0,221399.0,20066.0,68983.0,103914.0,17761.0,51927.0,40145.0,60586.0,433154.0,60551.0,,60689.0,17349.0,,Leeds United,Burnley,win,2021/22
51940.0,95658.0,90152.0,216051.0,106760.0,,74208.0,141746.0,176297.0,209243.0,195851.0,14937.0,,,40383.0,158534.0,244560.0,450527.0,171771.0,78056.0,101178.0,91047.0,96787.0,,200439.0,440323.0,,Manchester United,Southampton,draw,2021/22
228286.0,180736.0,102380.0,51090.0,,,82263.0,116594.0,91651.0,41328.0,,176413.0,184341.0,219847.0,200720.0,97032.0,204716.0,214285.0,169187.0,116643.0,15157.0,56979.0,,,110979.0,118748.0,194634.0,Chelsea,Liverpool,draw,2021/22
116535.0,97032.0,122798.0,60914.0,169187.0,,116643.0,61558.0,206915.0,,,92217.0,194634.0,244731.0,17745.0,220627.0,155569.0,203341.0,244619.0,172780.0,51938.0,215413.0,219352.0,225902.0,245419.0,,,Liverpool,Leicester City,win,2021/22
98980.0,199796.0,199798.0,149484.0,101188.0,,230046.0,122806.0,232653.0,,,195546.0,178301.0,84583.0,437495.0,66588.0,149915.0,87873.0,222694.0,193645.0,219961.0,221399.0,80954.0,72222.0,200617.0,,,Aston Villa,Leeds United,draw,2021/22
111234.0,153673.0,194164.0,106611.0,59949.0,,119765.0,232826.0,153133.0,180184.0,,212319.0,177815.0,,437495.0,193645.0,149915.0,222694.0,,66588.0,87873.0,80954.0,72222.0,,219961.0,221399.0,200617.0,Everton,Leeds United,win,2021/22
154561.0,231065.0,61810.0,191866.0,,,194010.0,128295.0,174932.0,207283.0,204580.0,216646.0,446008.0,,40836.0,55494.0,244723.0,209036.0,174874.0,86417.0,108413.0,232787.0,,,80146.0,82403.0,199670.0,Brentford,Crystal Palace,draw,2021/22
9089.0,171099.0,41338.0,54484.0,162651.0,,43250.0,45268.0,69143.0,442335.0,,78007.0,230251.0,,215059.0,110735.0,83299.0,111478.0,,232792.0,179268.0,60307.0,39155.0,243505.0,115382.0,50175.0,,Watford,Brighton and Hove Albion,lose,2021/22
17745.0,220627.0,218031.0,155569.0,111931.0,,166989.0,203341.0,215413.0,,,201666.0,172780.0,245419.0,37096.0,55459.0,164555.0,60232.0,219924.0,217593.0,86934.0,178186.0,215439.0,204480.0,57531.0,,,Leicester City,West Ham United,draw,2021/22
37915.0,173904.0,221632.0,115556.0,,,87835.0,157668.0,184349.0,202993.0,,85971.0,78830.0,95715.0,149065.0,94147.0,214048.0,107613.0,,448514.0,171317.0,200402.0,151589.0,245923.0,102057.0,200600.0,,Tottenham Hotspur,Wolverhampton Wanderers,lose,2021/22
67089.0,77794.0,119471.0,109528.0,78916.0,,180974.0,50232.0,200089.0,,,170137.0,60689.0,90105.0,98980.0,199796.0,149484.0,101184.0,101188.0,230046.0,122806.0,232653.0,,,195546.0,178301.0,84583.0,Newcastle United,Aston Villa,win,2021/22
98747.0,17761.0,51927.0,192290.0,39487.0,,172782.0,17349.0,60551.0,149519.0,,44683.0,120202.0,,116535.0,97032.0,122798.0,60914.0,169187.0,116643.0,175592.0,56979.0,,,92217.0,110979.0,118748.0,Burnley,Liverpool,lose,2021/22
107265.0,232980.0,83428.0,83312.0,232937.0,,243568.0,212325.0,78607.0,,,212723.0,57127.0,215476.0,121160.0,58621.0,171314.0,126184.0,206325.0,59859.0,165809.0,27789.0,,,103955.0,103025.0,209244.0,Norwich City,Manchester City,lose,2021/22
51940.0,184667.0,95658.0,216051.0,106760.0,,141746.0,101582.0,209243.0,449434.0,195851.0,14937.0,,,215059.0,179268.0,110735.0,83299.0,111478.0,227127.0,243016.0,60307.0,243505.0,,115382.0,116216.0,,Manchester United,Brighton and Hove Albion,win,2021/22
37915.0,173904.0,93264.0,115556.0,,,199249.0,209042.0,132015.0,241157.0,,85971.0,78830.0,95715.0,240796.0,213687.0,231065.0,61810.0,,194010.0,128295.0,174932.0,428580.0,204580.0,144485.0,446008.0,,Tottenham Hotspur,Brentford,win,2021/22
58376.0,158534.0,441191.0,450527.0,171771.0,,78056.0,101178.0,83283.0,203389.0,,155511.0,200439.0,,17745.0,218031.0,37642.0,166477.0,244619.0,201666.0,172780.0,203341.0,219352.0,225902.0,101668.0,,,Southampton,Leicester City,draw,2021/22
437495.0,55914.0,149915.0,87873.0,222694.0,,80179.0,219961.0,200617.0,155405.0,72222.0,173821.0,,,40836.0,55494.0,244723.0,49413.0,209036.0,55037.0,86417.0,232787.0,,,80146.0,82403.0,199670.0,Leeds United,Crystal Palace,win,2021/22
67089.0,58845.0,119471.0,194799.0,109528.0,,50232.0,170137.0,90105.0,200089.0,,180974.0,75115.0,,20480.0,232980.0,83428.0,83312.0,232937.0,76306.0,243568.0,439509.0,78607.0,215476.0,57127.0,,,Newcastle United,Norwich City,draw,2021/22
111234.0,106611.0,101188.0,198826.0,59949.0,,119765.0,172632.0,60252.0,121599.0,,212319.0,57134.0,,116535.0,97032.0,122798.0,60914.0,169187.0,116643.0,61558.0,56979.0,,,110979.0,118748.0,194634.0,Everton,Liverpool,lose,2021/22
98980.0,199796.0,169359.0,199798.0,149484.0,,230046.0,122806.0,184704.0,,,195546.0,178301.0,215711.0,121160.0,171314.0,126184.0,121145.0,206325.0,103955.0,220566.0,165809.0,27789.0,103025.0,205651.0,,,Aston Villa,Manchester City,lose,2021/22
149065.0,94147.0,214048.0,107613.0,,,448514.0,200402.0,19624.0,151589.0,,102057.0,184754.0,159533.0,98747.0,68983.0,103914.0,51927.0,432830.0,40145.0,60586.0,172782.0,433154.0,,60689.0,149519.0,,Wolverhampton Wanderers,Burnley,draw,2021/22
154506.0,131304.0,155651.0,41338.0,54484.0,,471471.0,43250.0,475168.0,45268.0,230251.0,78007.0,,,228286.0,180736.0,102380.0,135363.0,,82263.0,126187.0,89335.0,41328.0,,176413.0,184341.0,219847.0,Watford,Chelsea,lose,2021/22
37096.0,222018.0,103192.0,164555.0,60232.0,,217593.0,178186.0,172841.0,215439.0,204480.0,57531.0,,,215059.0,179268.0,110735.0,83299.0,111478.0,227127.0,116216.0,39155.0,243505.0,441192.0,115382.0,,,West Ham United,Brighton and Hove Albion,draw,2021/22
51940.0,184667.0,95658.0,216051.0,152590.0,,141746.0,176297.0,101582.0,209243.0,195851.0,14937.0,,,225321.0,198869.0,226597.0,223723.0,437626.0,167199.0,209289.0,444145.0,153256.0,,184029.0,54694.0,,Manchester United,Arsenal,win,2021/22
40836.0,55494.0,244723.0,49413.0,209036.0,,66975.0,443661.0,55037.0,82403.0,232787.0,54861.0,,,98980.0,199796.0,169359.0,199798.0,149484.0,122806.0,184704.0,232653.0,,,178301.0,18892.0,215711.0,Crystal Palace,Aston Villa,lose,2021/22
225321.0,198869.0,226597.0,223723.0,437626.0,,167199.0,223340.0,209289.0,437742.0,,184029.0,54694.0,,67089.0,119471.0,101148.0,56983.0,111773.0,50232.0,170137.0,90105.0,200089.0,,180974.0,75115.0,,Arsenal,Newcastle United,win,2021/22
228286.0,180736.0,102380.0,51090.0,,,82263.0,85955.0,126187.0,225796.0,,165153.0,209046.0,124183.0,51940.0,184667.0,197365.0,152590.0,214590.0,141746.0,101582.0,62398.0,195851.0,,176297.0,209243.0,,Chelsea,Manchester United,draw,2021/22
121160.0,58621.0,171314.0,121145.0,146941.0,,59859.0,220566.0,165809.0,,,103955.0,205651.0,103025.0,37096.0,222018.0,55459.0,103192.0,60232.0,217593.0,172841.0,105717.0,215439.0,204480.0,57531.0,,,Manchester City,West Ham United,win,2021/22
17745.0,218031.0,37642.0,166477.0,244619.0,,201666.0,172780.0,203341.0,219352.0,225902.0,101668.0,,,154506.0,131304.0,155651.0,41338.0,54484.0,471471.0,78007.0,43250.0,45268.0,244716.0,230251.0,,,Leicester City,Watford,win,2021/22
240796.0,213687.0,231065.0,61810.0,,,194010.0,128295.0,174932.0,428580.0,204580.0,144485.0,446008.0,,111234.0,106611.0,101188.0,198826.0,59949.0,119765.0,232826.0,60252.0,121599.0,,153133.0,57134.0,,Brentford,Everton,win,2021/22
215059.0,179268.0,110735.0,83299.0,111478.0,,232792.0,227127.0,116216.0,60307.0,243505.0,115382.0,,,437495.0,443967.0,55914.0,149915.0,155405.0,80179.0,219961.0,221399.0,87873.0,80954.0,200617.0,,,Brighton and Hove Albion,Leeds United,draw,2021/22
37096.0,103192.0,60232.0,219924.0,,,222018.0,164555.0,215439.0,204480.0,,57531.0,86934.0,178186.0,228286.0,102380.0,135363.0,51090.0,,82263.0,85955.0,126187.0,225796.0,,184341.0,124183.0,219847.0,West Ham United,Chelsea,win,2021/22
149065.0,94147.0,214048.0,107613.0,,,448514.0,171317.0,200402.0,151589.0,,102057.0,184754.0,159533.0,116535.0,97032.0,122798.0,60914.0,169187.0,116643.0,61558.0,56979.0,,,110979.0,118748.0,194634.0,Wolverhampton Wanderers,Liverpool,lose,2021/22
67089.0,119471.0,101148.0,194799.0,109528.0,,50232.0,170137.0,179018.0,200089.0,,180974.0,75115.0,,98747.0,68983.0,103914.0,17761.0,432830.0,60586.0,172782.0,433154.0,60551.0,,60689.0,149519.0,,Newcastle United,Burnley,win,2021/22
58376.0,158534.0,212721.0,441191.0,450527.0,,78056.0,101178.0,83283.0,203389.0,,200439.0,440323.0,,215059.0,61933.0,78916.0,111478.0,,232792.0,179268.0,227127.0,423649.0,60307.0,115382.0,116216.0,,Southampton,Brighton and Hove Albion,draw,2021/22
98980.0,199796.0,199798.0,149484.0,18892.0,,230046.0,122806.0,184704.0,,,195546.0,178301.0,232653.0,17745.0,218031.0,37642.0,166477.0,244619.0,201666.0,172780.0,203341.0,215413.0,219352.0,245419.0,,,Aston Villa,Leicester City,win,2021/22
437495.0,66588.0,55914.0,149915.0,,,443967.0,80179.0,87873.0,155405.0,,219961.0,173821.0,200617.0,240796.0,213687.0,231065.0,61810.0,,194010.0,128295.0,432160.0,204580.0,226956.0,174932.0,446008.0,,Leeds United,Brentford,draw,2021/22
51940.0,184667.0,95658.0,216051.0,152590.0,,141746.0,101582.0,209243.0,195851.0,,14937.0,176297.0,,40836.0,57328.0,244723.0,49413.0,209036.0,55037.0,86417.0,232787.0,,,80146.0,82403.0,54861.0,Manchester United,Crystal Palace,win,2021/22
154506.0,38290.0,131304.0,41338.0,54484.0,,471471.0,43250.0,475168.0,45268.0,230251.0,78007.0,,,121160.0,58621.0,171314.0,121145.0,146941.0,59859.0,220566.0,165809.0,,,103955.0,114283.0,209244.0,Watford,Manchester City,lose,2021/22
116535.0,97032.0,204716.0,122798.0,169187.0,,116643.0,61558.0,56979.0,,,110979.0,118748.0,194634.0,58376.0,212721.0,450527.0,171771.0,,78056.0,101178.0,244560.0,441191.0,,155511.0,200439.0,440323.0,Liverpool,Southampton,win,2021/22
20480.0,232980.0,83428.0,83312.0,232937.0,,212723.0,243568.0,179276.0,78607.0,215476.0,57127.0,,,149065.0,94147.0,214048.0,107613.0,,448514.0,171317.0,200402.0,19624.0,,102057.0,222564.0,184754.0,Norwich City,Wolverhampton Wanderers,draw,2021/22
111234.0,106611.0,164511.0,198826.0,59949.0,,119765.0,232826.0,172632.0,121599.0,,212319.0,60252.0,,225321.0,192895.0,198869.0,226597.0,223723.0,167199.0,223340.0,184029.0,444145.0,84450.0,59966.0,,,Everton,Arsenal,win,2021/22
116535.0,97032.0,122798.0,60914.0,169187.0,,116643.0,61558.0,56979.0,,,110979.0,118748.0,81880.0,98980.0,199796.0,169359.0,199798.0,149484.0,230046.0,122806.0,184704.0,,,178301.0,18892.0,232653.0,Liverpool,Aston Villa,win,2021/22
225321.0,192895.0,198869.0,226597.0,223723.0,,167199.0,223340.0,444145.0,84450.0,,184029.0,59966.0,,20310.0,158534.0,88900.0,441191.0,171771.0,101178.0,83283.0,203389.0,240143.0,,155511.0,440323.0,,Arsenal,Southampton,win,2021/22
121160.0,171314.0,121145.0,206325.0,146941.0,,59859.0,220566.0,165809.0,,,103955.0,205651.0,114283.0,149065.0,94147.0,214048.0,107613.0,,448514.0,171317.0,200402.0,19624.0,151589.0,102057.0,159533.0,,Manchester City,Wolverhampton Wanderers,win,2021/22
228286.0,102380.0,51090.0,41328.0,,,82263.0,85955.0,126187.0,225796.0,,165153.0,184341.0,219847.0,437495.0,66588.0,443967.0,149915.0,87873.0,80179.0,173821.0,221399.0,221610.0,,219961.0,200617.0,,Chelsea,Leeds United,win,2021/22
240796.0,213687.0,61810.0,204580.0,,,194010.0,128295.0,207283.0,432160.0,226956.0,216646.0,446008.0,,154506.0,232391.0,131304.0,41338.0,54484.0,78007.0,43250.0,45268.0,244716.0,69143.0,230251.0,,,Brentford,Watford,win,2021/22
20480.0,232980.0,83428.0,83312.0,232937.0,,243568.0,179276.0,78607.0,,,212723.0,193111.0,57127.0,58376.0,158534.0,441191.0,450527.0,171771.0,78056.0,101178.0,96787.0,240143.0,,155511.0,200439.0,,Norwich City,Southampton,win,2021/22
116535.0,204716.0,122798.0,60914.0,169187.0,,61558.0,56979.0,81880.0,,,110979.0,118748.0,194634.0,67089.0,119471.0,101148.0,194799.0,109528.0,180974.0,50232.0,153127.0,90105.0,114243.0,170137.0,,,Liverpool,Newcastle United,win,2021/22
37915.0,173904.0,241157.0,93264.0,184349.0,115556.0,157668.0,108823.0,231372.0,,,85971.0,78830.0,,116535.0,204716.0,122798.0,60914.0,169187.0,440148.0,15157.0,175592.0,,,110979.0,118748.0,194634.0,Tottenham Hotspur,Liverpool,draw,2021/22
149065.0,94147.0,214048.0,107613.0,,,441271.0,111291.0,171317.0,19624.0,151589.0,102057.0,200600.0,,228286.0,102380.0,51090.0,41328.0,,180736.0,82263.0,116594.0,225796.0,,176413.0,184341.0,124183.0,Wolverhampton Wanderers,Chelsea,draw,2021/22
9089.0,155651.0,52775.0,41338.0,54484.0,,471471.0,43250.0,45268.0,232185.0,230251.0,78007.0,,,51940.0,184667.0,95658.0,106760.0,214590.0,141746.0,176297.0,209243.0,62398.0,195851.0,14937.0,,,Watford,Manchester United,win,2021/22
37096.0,164555.0,60232.0,219924.0,105717.0,,217593.0,180151.0,172841.0,215439.0,204480.0,178186.0,,,40383.0,158534.0,441191.0,450527.0,171771.0,78056.0,101178.0,83283.0,96787.0,20467.0,440323.0,,,West Ham United,Southampton,lose,2021/22
437495.0,66588.0,193645.0,87873.0,433590.0,,80179.0,219961.0,173821.0,221399.0,72222.0,462635.0,,,225321.0,192895.0,198869.0,226597.0,223723.0,167199.0,223340.0,184029.0,444145.0,84450.0,59966.0,,,Leeds United,Arsenal,lose,2021/22
37915.0,173904.0,93264.0,199584.0,,,199249.0,209042.0,132015.0,241157.0,,85971.0,78830.0,95715.0,105666.0,55494.0,244723.0,49413.0,174874.0,55037.0,108413.0,232787.0,,,80146.0,82403.0,199670.0,Tottenham Hotspur,Crystal Palace,win,2021/22
107265.0,232980.0,83312.0,438277.0,232937.0,,243568.0,171270.0,428626.0,78607.0,215476.0,57127.0,,,225321.0,192895.0,198869.0,226597.0,156074.0,167199.0,223340.0,184029.0,444145.0,84450.0,59966.0,,,Norwich City,Arsenal,lose,2021/22
121160.0,171314.0,121145.0,206325.0,146941.0,,59859.0,61366.0,27789.0,,,103955.0,165809.0,103025.0,17745.0,51938.0,155569.0,93100.0,244619.0,166989.0,168580.0,215413.0,219352.0,,172780.0,173515.0,,Manchester City,Leicester City,win,2021/22
215059.0,232792.0,179268.0,110735.0,78916.0,,423649.0,243016.0,39155.0,243505.0,,115382.0,116216.0,,240796.0,231065.0,61810.0,228044.0,,232247.0,128295.0,174932.0,207283.0,432160.0,144485.0,446008.0,,Brighton and Hove Albion,Brentford,win,2021/22
98980.0,199796.0,169359.0,199798.0,149484.0,,230046.0,122775.0,195546.0,232653.0,,84939.0,178301.0,,228286.0,180736.0,102380.0,51090.0,,82263.0,85955.0,116594.0,225796.0,,176413.0,184341.0,209046.0,Aston Villa,Chelsea,lose,2021/22
154506.0,155651.0,41338.0,54484.0,208973.0,,78007.0,130036.0,45268.0,244716.0,69143.0,230251.0,,,37096.0,222018.0,164555.0,60232.0,219924.0,86934.0,18073.0,178186.0,172841.0,215439.0,57531.0,,,Watford,West Ham United,lose,2021/22
40383.0,158534.0,244560.0,450527.0,171771.0,213482.0,101178.0,91047.0,240143.0,,,20452.0,155511.0,,37915.0,173904.0,93264.0,115556.0,,199249.0,132015.0,157668.0,241157.0,,85971.0,78830.0,108823.0,Southampton,Tottenham Hotspur,draw,2021/22
98747.0,68983.0,103914.0,17761.0,51927.0,,60586.0,172782.0,433154.0,60551.0,,60689.0,44699.0,,225321.0,192895.0,198869.0,226597.0,223723.0,167199.0,223340.0,184029.0,209289.0,195735.0,54694.0,,,Burnley,Arsenal,lose,2021/22
17745.0,218031.0,40146.0,93100.0,166477.0,,201666.0,166989.0,172780.0,51938.0,203341.0,101668.0,,,121160.0,58621.0,171314.0,121145.0,146941.0,59859.0,220566.0,165809.0,,,205651.0,114283.0,224444.0,Leicester City,Manchester City,lose,2021/22
154561.0,231065.0,61810.0,191866.0,,,194010.0,128295.0,174932.0,432160.0,204580.0,144485.0,446008.0,,215059.0,110735.0,83299.0,61933.0,,179268.0,227127.0,39155.0,111478.0,,115382.0,116216.0,50175.0,Brentford,Brighton and Hove Albion,lose,2021/22
225321.0,192895.0,198869.0,226597.0,223723.0,,223340.0,184029.0,154043.0,195735.0,437742.0,54694.0,,,20480.0,232980.0,466404.0,83428.0,232937.0,76306.0,212325.0,78607.0,,,171270.0,439509.0,57127.0,Arsenal,Norwich City,win,2021/22
40836.0,55494.0,244723.0,209036.0,174874.0,,55037.0,50471.0,232787.0,,,80146.0,82403.0,54861.0,37915.0,199249.0,241157.0,93264.0,199584.0,209042.0,132015.0,157668.0,108823.0,,78830.0,95715.0,,Crystal Palace,Tottenham Hotspur,win,2021/22
437495.0,66588.0,443967.0,55914.0,149915.0,,219961.0,221399.0,87873.0,80954.0,155405.0,106617.0,,,116535.0,97032.0,122798.0,60914.0,169187.0,116643.0,61558.0,444884.0,,,110979.0,118748.0,194634.0,Leeds United,Liverpool,lose,2021/22
111234.0,106611.0,164511.0,198826.0,,,119765.0,101188.0,121599.0,59949.0,,212319.0,172632.0,60252.0,98747.0,68983.0,103914.0,17761.0,51927.0,60586.0,172782.0,433154.0,60551.0,,60689.0,44699.0,,Everton,Burnley,win,2021/22
98980.0,199796.0,169359.0,199798.0,149484.0,180804.0,230046.0,122806.0,232653.0,,,84939.0,178301.0,,40349.0,106611.0,101188.0,164511.0,198826.0,119765.0,60252.0,121599.0,153133.0,,172632.0,57134.0,,Aston Villa,Everton,win,2021/22
155503.0,119471.0,101148.0,57145.0,,,56983.0,114243.0,179018.0,200089.0,180135.0,75115.0,170137.0,,58376.0,158534.0,88900.0,441191.0,450527.0,78056.0,101178.0,431131.0,96787.0,,155511.0,200439.0,,Newcastle United,Southampton,draw,2021/22
154561.0,231065.0,61810.0,191866.0,,,194010.0,128295.0,174932.0,428580.0,204580.0,144485.0,446008.0,,116535.0,97032.0,122798.0,60914.0,169187.0,116643.0,56979.0,206915.0,,,110979.0,118748.0,194634.0,Brentford,Liverpool,draw,2021/22
9089.0,38290.0,131304.0,41338.0,54484.0,,43250.0,45268.0,232185.0,230251.0,69143.0,78007.0,,,59735.0,58845.0,56983.0,57145.0,109528.0,180974.0,153127.0,179018.0,200089.0,180135.0,170137.0,,,Watford,Newcastle United,draw,2021/22
17745.0,218031.0,40146.0,111931.0,93100.0,,166989.0,203341.0,225902.0,,,201666.0,101668.0,219352.0,98747.0,68983.0,103914.0,17761.0,51927.0,172782.0,433154.0,60551.0,149519.0,,60689.0,81183.0,,Leicester City,Burnley,draw,2021/22
437495.0,443967.0,55914.0,492373.0,221610.0,,219961.0,87873.0,200617.0,155405.0,72222.0,80954.0,,,37096.0,55459.0,103192.0,164555.0,40669.0,217593.0,178186.0,172841.0,215439.0,204480.0,57531.0,,,Leeds United,West Ham United,lose,2021/22
215059.0,179268.0,83299.0,61933.0,111478.0,,109345.0,227127.0,39155.0,50175.0,,115382.0,116216.0,,17745.0,218031.0,40146.0,111931.0,93100.0,166989.0,203341.0,225902.0,,,201666.0,101668.0,172780.0,Brighton and Hove Albion,Leicester City,win,2021/22
20480.0,232980.0,83428.0,83312.0,232937.0,,243568.0,212325.0,78607.0,,,212723.0,193111.0,57127.0,17745.0,218031.0,155569.0,111931.0,244619.0,201666.0,166989.0,51938.0,203341.0,,101668.0,172780.0,,Norwich City,Leicester City,lose,2021/22
51940.0,95658.0,90152.0,106760.0,214590.0,,74208.0,141746.0,220688.0,101582.0,195851.0,14937.0,,,98980.0,199798.0,149484.0,123354.0,,199796.0,169359.0,230046.0,122806.0,232653.0,84939.0,178301.0,,Manchester United,Aston Villa,lose,2021/22
228286.0,102380.0,135363.0,41328.0,,,82263.0,85955.0,116594.0,91651.0,225796.0,66749.0,165153.0,,121160.0,58621.0,171314.0,121145.0,146941.0,220566.0,61366.0,165809.0,,,205651.0,114283.0,209244.0,Chelsea,Manchester City,lose,2021/22
225321.0,192895.0,198869.0,226597.0,223723.0,,167199.0,223340.0,184029.0,209289.0,84450.0,54694.0,,,37915.0,199249.0,173904.0,93264.0,199584.0,132015.0,108823.0,231372.0,,,85971.0,78830.0,95715.0,Arsenal,Tottenham Hotspur,win,2021/22
58376.0,158534.0,441191.0,450527.0,171771.0,,78056.0,101178.0,83283.0,96787.0,,155511.0,200439.0,,149065.0,94147.0,214048.0,107613.0,,111291.0,200402.0,19624.0,151589.0,,102057.0,200600.0,184754.0,Southampton,Wolverhampton Wanderers,lose,2021/22
40836.0,55494.0,244723.0,209036.0,174874.0,,66975.0,50471.0,232787.0,,,80146.0,82403.0,199670.0,215059.0,83299.0,61933.0,78916.0,,179268.0,60307.0,39155.0,111478.0,,115382.0,116216.0,50175.0,Crystal Palace,Brighton and Hove Albion,draw,2021/22
149065.0,94147.0,214048.0,107613.0,,,111291.0,171317.0,200402.0,19624.0,,102057.0,222564.0,184754.0,59735.0,58845.0,56983.0,57145.0,109528.0,180974.0,153127.0,179018.0,200089.0,180135.0,170137.0,,,Wolverhampton Wanderers,Newcastle United,win,2021/22
215059.0,83299.0,61933.0,78916.0,,,179268.0,60307.0,39155.0,243505.0,111478.0,115382.0,116216.0,,225321.0,192895.0,198869.0,226597.0,223723.0,167199.0,223340.0,184029.0,209289.0,437742.0,54694.0,,,Brighton and Hove Albion,Arsenal,draw,2021/22
20480.0,232980.0,83428.0,83312.0,189627.0,,76306.0,243568.0,212325.0,,,212723.0,193111.0,57127.0,116535.0,97032.0,214285.0,60914.0,169187.0,15157.0,175592.0,81880.0,,,110979.0,118748.0,194634.0,Norwich City,Liverpool,lose,2021/22
437495.0,443967.0,55914.0,149915.0,221610.0,,219961.0,87873.0,200617.0,155405.0,72222.0,80954.0,,,9089.0,38290.0,131304.0,54484.0,208973.0,130036.0,45268.0,232185.0,230251.0,69143.0,78007.0,,,Leeds United,Watford,win,2021/22
154506.0,131304.0,155651.0,41338.0,85624.0,,227560.0,43250.0,157775.0,232185.0,69143.0,230251.0,,,98980.0,199796.0,169359.0,199798.0,149484.0,122806.0,195546.0,18892.0,184704.0,193488.0,84939.0,,,Watford,Aston Villa,win,2021/22
17745.0,218031.0,155569.0,111931.0,244619.0,,201666.0,166989.0,172780.0,168580.0,203341.0,101668.0,,,149065.0,94147.0,214048.0,107613.0,,441271.0,111291.0,171317.0,19624.0,,102057.0,222564.0,159533.0,Leicester City,Wolverhampton Wanderers,win,2021/22
111234.0,194164.0,106611.0,101188.0,59949.0,,119765.0,212319.0,172632.0,60252.0,121599.0,177815.0,,,58376.0,88900.0,244560.0,441191.0,450527.0,78056.0,101178.0,431131.0,20467.0,,155511.0,200439.0,,Everton,Southampton,win,2021/22
228286.0,180736.0,102380.0,135363.0,,,82263.0,85955.0,91651.0,41328.0,,176413.0,165153.0,184341.0,40836.0,55494.0,244723.0,209036.0,55037.0,80146.0,86417.0,50471.0,173954.0,,82403.0,231747.0,,Chelsea,Crystal Palace,win,2021/22
98747.0,68983.0,103914.0,17761.0,51927.0,,40145.0,60586.0,433154.0,60551.0,,60689.0,44683.0,,215059.0,110735.0,83299.0,60307.0,61933.0,109345.0,227127.0,423649.0,116216.0,235382.0,115382.0,,,Burnley,Brighton and Hove Albion,lose,2021/22
51940.0,184667.0,95658.0,106760.0,214590.0,,74208.0,141746.0,101582.0,200617.0,195851.0,220688.0,,,437495.0,66588.0,55914.0,87873.0,222694.0,193645.0,219961.0,221399.0,80954.0,72222.0,106617.0,,,Manchester United,Leeds United,win,2021/22
37915.0,199249.0,173904.0,93264.0,199584.0,,209042.0,132015.0,108823.0,,,85971.0,194252.0,95715.0,121160.0,171314.0,126184.0,121145.0,102826.0,59859.0,114283.0,27789.0,,,103955.0,224444.0,103025.0,Tottenham Hotspur,Manchester City,win,2021/22
154561.0,231065.0,61810.0,191866.0,,,194010.0,128295.0,174932.0,428580.0,204580.0,144485.0,446008.0,,80201.0,192895.0,198869.0,101184.0,92371.0,209289.0,444145.0,195735.0,437742.0,84450.0,232223.0,,,Brentford,Arsenal,win,2021/22
155503.0,58845.0,56983.0,111773.0,57145.0,114243.0,50232.0,153127.0,179018.0,,,75115.0,170137.0,,37096.0,55459.0,164555.0,60232.0,40669.0,217593.0,178186.0,172841.0,215439.0,204480.0,57531.0,,,Newcastle United,West Ham United,lose,2021/22
215059.0,110735.0,83299.0,109345.0,61933.0,,227127.0,243016.0,60307.0,39155.0,,115382.0,116216.0,,154506.0,131304.0,155651.0,41338.0,85624.0,227560.0,471471.0,43250.0,157775.0,232185.0,230251.0,,,Brighton and Hove Albion,Watford,win,2021/22
121160.0,58621.0,171314.0,121145.0,146941.0,,59859.0,220566.0,165809.0,,,205651.0,114283.0,224444.0,20480.0,232980.0,83428.0,83312.0,189627.0,76306.0,243568.0,212325.0,,,212723.0,193111.0,57127.0,Manchester City,Norwich City,win,2021/22
