id,name,season,defence_clean sheets,defence_goals conceded,defence_tackles,defence_tackle success %,defence_last man tackles,defence_blocked shots,defence_interceptions,defence_clearances,defence_headed clearance,defence_clearances off line,defence_recoveries,defence_duels won,defence_duels lost,defence_successful 50/50s,defence_aerial battles won,defence_aerial battles lost,defence_own goals,defence_errors leading to goal,teamplay_goals,teamplay_assists,teamplay_passes,teamplay_passes per match,teamplay_big chances created,teamplay_crosses,teamplay_cross accuracy %,teamplay_through balls,teamplay_accurate long balls,discipline_yellow cards,discipline_red cards,discipline_fouls,discipline_offsides,attack_goals,attack_goals per match,attack_headed goals,attack_goals with right foot,attack_goals with left foot,attack_penalties scored,attack_freekicks scored,attack_shots,attack_shots on target,attack_shooting accuracy %,attack_hit woodwork,attack_big chances missed,goalkeeping_saves,goalkeeping_penalties saved,goalkeeping_punches,goalkeeping_high claims,goalkeeping_catches,goalkeeping_sweeper clearances,goalkeeping_throw outs,goalkeeping_goal kicks
p165210,Alireza Jahanbakhsh,2019/20,0,0,8,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,112,11.2,2,24,0,0,0,0,0,2,1,2,0.2,0,2,0,0,0,12,2,17,0,0,0,0,0,0,0,0,0,0
p85971,Son Heung-Min,2019/20,0,0,23,0,0,19,19,17,10,0,0,0,0,0,0,0,0,0,0,10,797,26.57,12,77,0,0,0,0,1,17,17,11,0.37,1,6,4,0,0,81,38,47,3,6,0,0,0,0,0,0,0,0
p433154,Dwight McNeil,2019/20,0,0,47,0,0,16,30,27,11,0,0,0,0,0,0,0,0,0,0,6,"1,029",27.08,12,257,0,0,0,5,0,29,0,2,0.05,0,0,2,0,0,48,14,29,2,1,0,0,0,0,0,0,0,0
p232398,Nathan Trott,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p215066,Alex Cochrane,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p225321,Aaron Ramsdale,2020/21,5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"1,019",26.82,0,0,0,0,281,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,147,0,12,23,9,13,128,281
p446189,Matej Kovár,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p176297,Marcus Rashford,2021/22,0,0,6,0,0,5,5,4,3,0,0,0,0,0,0,0,0,0,0,2,393,15.72,3,22,0,0,0,2,0,13,15,4,0.16,0,4,0,0,0,22,12,55,0,2,0,0,0,0,0,0,0,0
p203391,Luke Bolton,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p198869,Ben White,2020/21,11,44,49,53,1,6,62,50,23,0,186,131,130,24,49,50,0,0,0,0,"1,747",48.53,1,22,5,1,84,3,1,30,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p83312,Ben Gibson,2021/22,6,55,23,70,0,1,27,137,73,1,108,89,60,5,53,39,0,1,0,0,"1,366",48.79,0,1,0,0,95,3,1,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p220598,Michael Obafemi,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p203341,Wilfred Ndidi,2019/20,0,0,128,52,0,7,80,61,25,0,271,260,203,22,83,69,0,1,0,1,"1,669",52.16,0,3,0,2,79,6,0,56,1,2,0.06,1,1,0,0,0,26,3,12,1,0,0,0,0,0,0,0,0,0
p175592,Naby Keïta,2020/21,0,0,11,45,0,6,9,5,2,0,35,25,42,8,4,9,0,0,0,0,356,35.6,1,3,33,1,7,1,0,13,0,0,0.0,0,0,0,0,0,9,2,22,0,0,0,0,0,0,0,0,0,0
p204820,George Marsh,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p19236,John Ruddy,2020/21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7.0,0,0,0,0,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,10,5
p49579,Pedro,2019/20,0,0,15,0,0,8,9,1,0,0,0,0,0,0,0,0,0,0,0,1,315,28.64,1,20,0,0,0,1,0,8,0,1,0.09,0,1,0,0,0,22,10,45,0,1,0,0,0,0,0,0,0,0
p194164,Mason Holgate,2021/22,5,42,35,51,2,1,26,93,46,1,105,113,81,2,63,31,1,0,0,1,843,33.72,0,4,0,0,75,7,1,26,0,2,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p60706,Adrián,2020/21,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,26.67,0,0,0,0,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,4,19,22
p243568,Billy Gilmour,2021/22,0,0,41,51,0,9,17,29,10,0,124,90,102,15,13,20,0,0,0,1,"1,136",47.33,1,98,35,2,81,2,0,28,1,0,0.0,0,0,0,0,0,18,3,17,0,0,0,0,0,0,0,0,0,0
p156689,Andreas Pereira,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p84450,Granit Xhaka,2021/22,0,0,32,56,0,11,21,28,18,0,146,97,110,19,27,29,0,0,0,2,"1,543",57.15,2,25,36,8,53,10,1,29,2,1,0.04,0,0,1,0,0,27,5,19,0,0,0,0,0,0,0,0,0,0
p154043,Ainsley Maitland-Niles,2021/22,0,0,8,50,0,1,4,3,2,0,23,18,18,4,3,3,0,0,0,0,135,16.88,0,2,50,1,4,0,0,4,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
p212319,Richarlison,2021/22,0,0,40,0,0,26,12,33,24,0,0,0,0,0,0,0,0,0,0,5,524,17.47,7,38,0,0,0,9,0,36,21,10,0.33,2,6,2,3,0,72,23,32,2,6,0,0,0,0,0,0,0,0
p215460,Ian Poveda-Ocampo,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p121160,Ederson,2021/22,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,25.95,0,0,0,0,147,3,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,60,0,9,17,4,19,165,138
p153673,Jonjoe Kenny,2019/20,0,1,2,50,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,42,10.5,0,6,17,0,2,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p78007,Joshua King,2020/21,0,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,49,4.45,0,1,0,0,0,0,0,4,3,0,0.0,0,0,0,0,0,3,1,33,1,1,0,0,0,0,0,0,0,0
p183487,Nathan Holland,2019/20,0,0,3,33,0,0,0,0,0,0,1,7,2,3,0,1,0,0,0,0,11,5.5,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0
p57513,Jonas Lössl,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p91651,Mateo Kovacic,2019/20,0,0,63,60,0,9,22,16,7,0,174,186,115,77,8,17,0,0,0,3,"1,868",60.26,3,8,13,10,93,8,0,20,0,1,0.03,0,1,0,0,0,21,5,24,0,0,0,0,0,0,0,0,0,0
p51927,Ben Mee,2021/22,6,25,26,46,1,3,24,92,51,1,132,105,58,4,68,41,1,0,0,0,751,35.76,2,4,25,0,89,3,0,9,2,3,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
p84939,Danny Ings,2021/22,0,0,23,0,0,13,6,20,15,0,0,0,0,0,0,0,0,0,0,6,361,12.03,2,13,0,0,0,4,0,16,11,7,0.23,1,4,2,1,0,49,18,37,3,6,0,0,0,0,0,0,0,0
p169359,Matt Targett,2019/20,4,40,52,56,0,1,56,68,31,0,122,113,121,8,37,38,0,0,0,2,947,33.82,8,81,27,3,49,4,0,27,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p60307,Pascal Groß,2019/20,0,0,36,36,0,9,9,7,2,0,83,73,104,6,18,29,0,0,0,4,899,31.0,10,146,32,5,42,4,0,23,8,2,0.07,0,2,0,0,1,29,9,31,1,0,0,0,0,0,0,0,0,0
p54861,Christian Benteke,2020/21,0,0,15,0,0,10,4,39,34,0,0,0,0,0,0,0,0,0,0,1,575,19.17,0,3,0,0,0,1,1,35,14,10,0.33,6,2,2,0,0,71,34,48,3,5,0,0,0,0,0,0,0,0
p104953,Christian Atsu,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p39155,Adam Lallana,2020/21,0,0,28,46,0,8,15,12,6,0,117,76,97,18,10,27,0,0,0,1,923,30.77,4,12,17,2,18,0,0,18,3,1,0.03,0,1,0,0,0,22,5,23,1,0,0,0,0,0,0,0,0,0
p439978,Romaric Yapi,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p82403,Wilfried Zaha,2020/21,0,0,26,0,0,23,9,1,0,0,0,0,0,0,0,0,0,0,0,2,734,24.47,4,41,0,0,0,6,0,32,22,11,0.37,0,10,1,2,0,60,20,33,2,5,0,0,0,0,0,0,0,0
p209043,Nya Kirby,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p171287,Joe Gomez,2019/20,12,16,23,70,0,1,38,59,25,0,151,112,87,8,70,49,0,0,0,0,"1,988",71.0,0,9,33,1,104,7,0,21,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p194634,Diogo Jota,2021/22,0,0,39,0,0,19,6,6,4,0,0,0,0,0,0,0,0,0,0,4,744,21.26,7,21,0,0,0,3,0,41,5,15,0.43,4,5,6,0,0,90,33,37,1,14,0,0,0,0,0,0,0,0
p40383,Fraser Forster,2021/22,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,530,27.89,0,0,0,0,121,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,68,0,12,15,0,15,71,140
p164511,Yerry Mina,2019/20,4,37,39,56,0,6,28,98,58,0,131,170,97,6,114,70,1,0,0,1,"1,361",46.93,2,4,0,1,108,3,0,20,2,2,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37642,Jonny Evans,2020/21,10,31,25,48,0,0,46,96,57,0,190,137,64,8,93,37,1,0,0,2,"1,850",66.07,1,0,0,1,109,7,0,18,1,2,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p83314,Jeff Hendrick,2019/20,0,0,18,56,0,8,20,15,7,0,107,81,108,22,26,17,0,0,0,2,545,22.71,2,30,23,1,18,8,0,17,4,2,0.08,0,2,0,0,0,22,6,27,0,2,0,0,0,0,0,0,0,0
p38490,Beram Kayal,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p43521,Henri Saivet,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p221272,Sam Woods,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p209362,Bernardo,2020/21,0,3,10,80,0,2,1,1,1,0,7,18,17,0,7,7,0,0,0,0,74,24.67,0,5,20,0,2,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p20066,Wayne Hennessey,2019/20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,32.33,0,0,0,0,35,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,1,1,7,39
p204480,Declan Rice,2020/21,0,0,59,59,0,7,59,35,21,0,233,144,105,29,44,30,0,0,0,1,"1,526",47.69,2,30,27,1,75,2,0,21,2,2,0.06,0,2,0,1,0,27,8,30,3,2,0,0,0,0,0,0,0,0
p93100,Jannik Vestergaard,2019/20,4,26,19,63,0,2,26,97,50,0,80,112,58,3,81,29,0,0,0,0,822,43.26,1,1,100,0,42,3,0,9,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
p106611,Michael Keane,2021/22,7,54,46,54,0,4,62,128,72,0,149,156,94,7,97,59,2,2,0,2,"1,211",37.84,2,1,0,1,125,2,1,16,1,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p109322,Jesse Lingard,2019/20,0,0,15,53,0,10,3,0,0,0,37,41,72,13,2,12,0,0,0,0,391,17.77,1,7,0,4,4,3,0,28,0,1,0.05,0,0,1,0,0,22,6,27,0,2,0,0,0,0,0,0,0,0
p223337,Jamie Bowden,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p450529,Lewis Bate,2021/22,0,0,1,0,0,0,1,1,1,0,8,3,19,1,0,2,0,0,0,0,61,20.33,0,0,0,0,3,0,0,3,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
p41725,Troy Deeney,2018/19,0,0,19,0,0,13,11,26,17,0,0,0,0,0,0,0,0,0,0,2,709,26.26,8,10,0,0,0,3,0,37,12,10,0.37,1,7,2,5,0,45,23,51,0,9,0,0,0,0,0,0,0,0
p91047,Stuart Armstrong,2019/20,0,0,60,68,0,20,24,19,9,0,175,171,203,68,8,17,0,0,0,5,"1,236",37.45,4,40,18,2,34,3,0,34,4,4,0.12,0,2,2,0,0,55,11,20,1,1,0,0,0,0,0,0,0,0
p111931,Ricardo Pereira,2020/21,2,19,31,71,0,3,15,19,8,1,53,64,84,14,11,13,0,0,0,1,464,30.93,1,15,27,1,10,3,0,18,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p116535,Alisson,2018/19,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"1,076",28.32,0,0,0,0,183,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,76,0,17,12,6,17,212,216
p56983,Matt Ritchie,2019/20,0,0,22,68,0,9,14,27,14,0,78,67,67,8,21,19,0,0,0,1,526,29.22,4,99,29,0,23,4,0,26,0,2,0.11,0,0,2,0,0,26,8,31,1,1,0,0,0,0,0,0,0,0
p155569,Daniel Amartey,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p92217,Roberto Firmino,2021/22,0,0,23,0,0,10,4,3,3,0,0,0,0,0,0,0,0,0,0,4,486,24.3,3,8,0,0,0,3,0,7,3,5,0.25,0,4,1,0,0,30,11,37,0,1,0,0,0,0,0,0,0,0
p50472,James McCarthy,2018/19,0,0,2,50,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,6,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p40146,Ryan Bertrand,2021/22,0,7,8,63,0,0,1,6,3,0,11,10,18,0,1,8,0,0,0,0,145,36.25,0,12,17,0,3,1,0,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p210207,Fousseni Diabaté,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p167473,José Izquierdo,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p172850,Ben Chilwell,2020/21,9,23,42,52,0,7,24,47,26,0,122,137,103,16,38,34,0,0,0,5,"1,469",54.41,2,136,20,0,51,3,0,23,8,3,0.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37572,Sergio Agüero,2020/21,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,171,14.25,3,1,0,0,0,0,0,2,1,4,0.33,1,3,0,1,0,19,12,63,0,2,0,0,0,0,0,0,0,0
p80146,Jordan Ayew,2019/20,0,0,48,0,0,14,15,20,15,0,0,0,0,0,0,0,0,0,0,2,814,22.0,4,25,0,0,0,6,0,59,9,9,0.24,1,7,1,0,0,58,24,41,1,5,0,0,0,0,0,0,0,0
p19188,Scott Dann,2019/20,5,14,8,50,0,2,14,64,29,0,73,52,44,5,39,32,0,0,0,1,582,36.38,0,2,50,0,37,0,0,5,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
p49262,Jason Steele,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p213056,Tudor Baluta,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p43670,Juan Mata,2019/20,0,0,203,70,0,102,136,67,6,0,"1,131",637,916,178,23,70,0,1,0,54,"11,873",42.71,70,"1,118",24,92,654,19,1,137,106,52,0.19,2,7,43,3,8,372,138,37,11,29,0,0,0,0,0,0,0,0
p78916,Dan Burn,2021/22,9,30,38,61,0,4,44,144,88,0,129,144,97,0,100,52,0,0,0,1,"1,220",42.07,2,1,0,0,47,8,0,26,5,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p148225,Anthony Martial,2020/21,0,0,2,0,0,10,1,8,5,0,0,0,0,0,0,0,0,0,0,3,481,21.86,4,8,0,0,0,0,1,15,15,4,0.18,1,3,0,0,0,43,21,49,0,10,0,0,0,0,0,0,0,0
p195851,Scott McTominay,2021/22,0,0,65,51,0,12,31,60,43,0,171,201,163,36,68,34,0,0,0,1,"1,233",41.1,1,13,23,1,56,9,0,55,1,1,0.03,0,1,0,0,0,27,7,26,1,1,0,0,0,0,0,0,0,0
p77794,Kieran Trippier,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p126184,Nathan Aké,2019/20,4,46,31,68,0,6,36,147,78,0,140,107,83,3,62,63,0,0,0,2,"1,210",41.72,2,5,0,1,53,2,0,9,3,2,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
p209042,Oliver Skipp,2021/22,0,0,33,58,0,1,12,8,1,0,77,65,55,4,13,10,0,0,0,0,845,46.94,1,6,33,3,20,6,0,16,1,0,0.0,0,0,0,0,0,4,1,25,0,0,0,0,0,0,0,0,0,0
p46483,Adrien Silva,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p98745,Héctor Bellerín,2019/20,3,18,20,65,0,2,19,24,9,0,54,54,74,18,13,16,0,0,0,0,570,38.0,1,27,7,0,14,2,0,15,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p230127,Percy Tau,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p156074,Rob Holding,2019/20,1,9,4,50,0,0,5,43,26,0,22,25,24,2,16,14,0,0,0,0,351,43.88,0,0,0,0,20,1,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p103025,Riyad Mahrez,2021/22,0,0,11,0,0,17,6,4,1,0,0,0,0,0,0,0,0,0,0,5,826,29.5,5,97,0,0,0,0,0,10,3,11,0.39,0,0,11,4,0,61,23,38,3,4,0,0,0,0,0,0,0,0
p232233,Tyreece John-Jules,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p219924,Issa Diop,2019/20,4,54,27,56,1,1,47,164,84,0,145,122,84,5,79,40,0,1,0,1,974,30.44,3,1,0,0,49,8,0,31,1,3,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p60551,Ashley Westwood,2019/20,0,0,54,61,0,5,32,26,8,0,262,110,112,8,16,26,0,0,0,6,"1,741",49.74,11,146,27,4,116,9,0,33,1,2,0.06,0,2,0,0,0,13,3,23,0,0,0,0,0,0,0,0,0,0
p179018,Miguel Almirón,2021/22,0,0,47,62,0,15,20,10,2,0,96,104,100,27,5,14,0,0,0,0,485,16.17,1,22,18,0,13,2,0,17,9,1,0.03,0,0,1,0,0,32,7,22,1,0,0,0,0,0,0,0,0,0
p209706,Jamie Cumming,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p176413,Christian Pulisic,2019/20,0,0,23,48,0,15,6,7,4,0,79,128,190,55,20,45,0,0,0,4,668,26.72,6,35,11,4,19,0,0,14,3,9,0.36,2,4,3,0,0,63,26,41,1,8,0,0,0,0,0,0,0,0
p111234,Jordan Pickford,2021/22,7,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1,021",29.17,0,0,0,0,286,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,117,0,22,19,6,17,119,267
p151086,Mario Lemina,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p198849,Lucas Torreira,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p444884,Harvey Elliott,2021/22,0,0,3,0,0,3,4,2,0,0,31,13,16,2,2,2,0,0,0,0,241,40.17,0,10,30,1,6,0,0,2,0,0,0.0,0,0,0,0,0,10,1,10,0,0,0,0,0,0,0,0,0,0
p131897,Mathew Ryan,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p66975,Luka Milivojevic,2021/22,0,0,18,50,0,4,11,15,9,0,58,43,29,2,13,6,0,0,0,0,450,30.0,0,43,35,1,23,1,0,15,0,0,0.0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
p41328,César Azpilicueta,2019/20,7,53,86,65,0,9,67,81,40,1,172,205,158,12,93,64,0,0,0,6,"2,435",67.64,8,121,25,0,80,1,0,40,3,2,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p100649,Bernard,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p232917,Arijanet Muric,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p196118,Yoshinori Muto,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p182436,Ben Woodburn,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p40669,Angelo Ogbonna,2021/22,3,11,7,57,0,2,11,26,17,0,45,38,22,1,27,12,0,0,0,0,474,43.09,0,0,0,0,17,1,0,5,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p82263,Marcos Alonso,2018/19,63,164,342,66,0,90,265,440,226,1,"1,018",979,803,113,349,255,0,1,0,16,"7,959",44.46,26,600,19,10,267,35,1,162,21,26,0.0,4,3,19,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
p194252,Steven Bergwijn,2021/22,0,0,3,0,0,4,1,7,1,0,0,0,0,0,0,0,0,0,0,1,165,6.6,1,8,0,0,0,1,0,9,1,3,0.12,0,3,0,0,0,19,10,53,0,3,0,0,0,0,0,0,0,0
p111457,Sead Kolasinac,2020/21,0,1,0,0,0,0,1,0,0,0,2,2,2,0,2,1,0,0,0,0,62,62.0,0,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
